Orario di rilevazione	Numero registratore di dati	Potenza [W]	Energia di oggi [kWh]	Rendimento conteggiato [kWh]	Intensità di irradiamento [W/mý]	Energia di irradiamento odierna [kWh]
2019-08-02 21:20:00	0		115.134			
2019-08-02 21:30:00	0		115.134			
2019-08-02 21:40:00	0		115.134			
2019-08-02 21:50:00	0		115.134			
2019-08-02 22:00:00	0		115.134			
2019-08-02 22:10:00	0		115.134			
2019-08-02 22:20:00	0		115.134			
2019-08-02 22:30:00	0		115.134			
2019-08-02 22:40:00	0		115.134			
2019-08-02 22:50:00	0		115.134			
2019-08-02 23:00:00	0		115.134			
2019-08-02 23:10:00	0		115.134			
2019-08-03 15:10:00	0	103813	2.078			
2019-08-03 15:20:00	0	102742	19.227			
2019-08-03 15:30:00	0	101158	36.168			
2019-08-03 15:40:00	0	99683	52.755			
2019-08-03 15:50:00	0	97706	68.96			
2019-08-03 16:00:00	0	95517	84.88			
2019-08-03 16:10:00	0	94000	100.726			
2019-08-03 16:20:00	0	90546	115.91			
2019-08-03 16:30:00	0	87335	130.545			
2019-08-03 16:40:00	0	85296	144.598			
2019-08-03 16:50:00	0	83129	158.442			
2019-08-03 17:00:00	0	79662	171.754			
2019-08-03 17:10:00	0	79591	185.298			
2019-08-03 17:20:00	0	64523	196.062			
2019-08-03 17:30:00	0	71243	208.015			
2019-08-03 17:40:00	0	66918	219.316			
2019-08-03 17:50:00	0	62601	229.777			
2019-08-03 18:00:00	0	59111	239.597			
2019-08-03 18:10:00	0	55220	248.887			
2019-08-03 18:20:00	0	46792	256.59			
2019-08-03 18:30:00	0	48371	264.752			
2019-08-03 18:40:00	0	43614	272.122			
2019-08-03 18:50:00	0	38876	278.716			
2019-08-03 19:00:00	0	22822	282.734			
2019-08-03 19:10:00	0	11733	284.711			
2019-08-03 19:20:00	0	13610	286.993			
2019-08-03 19:30:00	0	9126	288.492			
2019-08-03 19:40:00	0	7389	289.754			
2019-08-03 19:50:00	0	5927	290.748			
2019-08-03 20:00:00	0	5123	291.604			
2019-08-03 20:10:00	0	5273	292.437			
2019-08-03 20:20:00	0	5133	293.343			
2019-08-03 20:30:00	0	2247	293.734			
2019-08-03 20:40:00	0	1237	293.97			
2019-08-03 20:50:00	0	427	294.039			
2019-08-03 21:00:00	0	28	294.043			
2019-08-03 21:10:00	0		294.043			
2019-08-03 21:20:00	0		294.043			
2019-08-03 21:30:00	0		294.043			
2019-08-03 21:40:00	0		294.043			
2019-08-03 21:50:00	0		294.043			
2019-08-03 22:00:00	0		294.043			
2019-08-03 22:10:00	0		294.043			
2019-08-03 22:20:00	0		294.043			
2019-08-03 22:30:00	0		294.043			
2019-08-03 22:40:00	0		294.043			
2019-08-03 22:50:00	0		294.043			
2019-08-03 23:00:00	0		294.043			
2019-08-03 23:10:00	0		294.043			
2019-08-04 13:30:00	0	109733	14.153			
2019-08-04 13:40:00	0	108727	32.226			
2019-08-04 13:50:00	0	109362	50.54			
2019-08-04 14:00:00	0	96636	66.91			
2019-08-04 14:10:00	0	108259	84.753			
2019-08-04 14:20:00	0	106083	102.624			
2019-08-04 14:30:00	0	104927	120.207			
2019-08-04 14:40:00	0	105649	137.688			
2019-08-04 14:50:00	0	104296	154.958			
2019-08-04 15:00:00	0	100221	171.989			
2019-08-04 15:10:00	0	95136	187.409			
2019-08-04 15:20:00	0	66831	198.925			
2019-08-04 15:30:00	0	86344	213			
2019-08-04 15:40:00	0	62971	223.32			
2019-08-04 15:50:00	0	62704	233.816			
2019-08-04 16:00:00	0	66679	244.766			
2019-08-04 16:10:00	0	56353	254.296			
2019-08-04 16:20:00	0	68988	265.68			
2019-08-04 16:30:00	0	64399	276.603			
2019-08-04 16:40:00	0	52493	285.423			
2019-08-04 16:50:00	0	47142	293.348			
2019-08-04 17:00:00	0	47551	301.062			
2019-08-04 17:10:00	0	47409	309.094			
2019-08-04 17:20:00	0	48793	317.125			
2019-08-04 17:30:00	0	43578	324.461			
2019-08-04 17:40:00	0	36833	330.768			
2019-08-04 17:50:00	0	29727	335.708			
2019-08-04 18:00:00	0	27343	340.344			
2019-08-04 18:10:00	0	26013	344.715			
2019-08-04 18:20:00	0	24049	348.761			
2019-08-04 18:30:00	0	19879	352.04			
2019-08-04 18:40:00	0	17816	355.074			
2019-08-04 18:50:00	0	16416	357.829			
2019-08-04 19:00:00	0	13831	360.172			
2019-08-04 19:10:00	0	13224	362.386			
2019-08-04 19:20:00	0	10787	364.219			
2019-08-04 19:30:00	0	10020	365.882			
2019-08-04 19:40:00	0	8909	367.411			
2019-08-04 19:50:00	0	7685	368.651			
2019-08-04 20:00:00	0	7509	369.91			
2019-08-04 20:10:00	0	5802	370.918			
2019-08-04 20:20:00	0	4435	371.679			
2019-08-04 20:30:00	0	2442	372.119			
2019-08-04 20:40:00	0	1301	372.331			
2019-08-04 20:50:00	0	243	372.382			
2019-08-04 21:00:00	0	4	372.39			
2019-08-04 21:10:00	0		372.39			
2019-08-04 21:20:00	0		372.39			
2019-08-04 21:30:00	0		372.39			
2019-08-04 21:40:00	0		372.39			
2019-08-04 21:50:00	0		372.39			
2019-08-04 22:00:00	0		372.39			
2019-08-04 22:10:00	0		372.39			
2019-08-04 22:20:00	0		372.39			
2019-08-04 22:30:00	0		372.39			
2019-08-04 22:40:00	0		372.39			
2019-08-04 22:50:00	0		372.39			
2019-08-04 23:00:00	0		372.39			
2019-08-04 23:10:00	0		372.39			
2019-08-05 15:20:00	0	58271	6.76			
2019-08-05 15:30:00	0	60770	16.851			
2019-08-05 15:40:00	0	48439	25.016			
2019-08-05 15:50:00	0	49356	33.165			
2019-08-06 07:00:00	0	3103	0.155			
2019-08-06 07:10:00	0	3744	0.76			
2019-08-06 07:20:00	0	4940	1.586			
2019-08-06 07:30:00	0	6393	2.632			
2019-08-06 07:40:00	0	9905	4.246			
2019-08-06 07:50:00	0	12069	6.187			
2019-08-06 08:00:00	0	18744	9.277			
2019-08-06 08:10:00	0	19452	12.508			
2019-08-06 08:20:00	0	24388	16.503			
2019-08-06 08:30:00	0	30659	21.641			
2019-08-06 08:40:00	0	31480	26.836			
2019-08-06 08:50:00	0	35520	32.734			
2019-08-06 09:00:00	0	43787	39.806			
2019-08-06 09:10:00	0	47943	48.002			
2019-08-06 09:20:00	0	22934	51.809			
2019-08-06 09:30:00	0	56754	60.991			
2019-08-06 09:40:00	0	59733	71.046			
2019-08-06 09:50:00	0	55899	80.577			
2019-08-06 10:00:00	0	60486	90.445			
2019-08-06 10:10:00	0	69005	101.906			
2019-08-06 10:20:00	0	71581	113.789			
2019-08-06 10:30:00	0	66263	124.729			
2019-08-06 10:40:00	0	69169	136.258			
2019-08-06 10:50:00	0	56075	145.902			
2019-08-06 11:00:00	0	88106	160.324			
2019-08-06 11:10:00	0	86285	174.512			
2019-08-06 11:20:00	0	90351	189.795			
2019-08-06 11:30:00	0	88135	204.778			
2019-08-06 11:40:00	0	63864	215.404			
2019-08-06 11:50:00	0	46194	223.289			
2019-08-06 12:00:00	0	44239	230.555			
2019-08-06 12:10:00	0	58756	240.231			
2019-08-06 12:20:00	0	54350	249.353			
2019-08-06 12:30:00	0	61099	259.227			
2019-08-06 12:40:00	0	68331	270.843			
2019-08-06 12:50:00	0	68879	282.445			
2019-08-06 13:00:00	0	64225	292.928			
2019-08-06 13:10:00	0	64838	303.915			
2019-08-06 13:20:00	0	50477	312.392			
2019-08-06 13:30:00	0	49803	320.689			
2019-08-06 13:40:00	0	63443	331.095			
2019-08-06 13:50:00	0	82922	344.669			
2019-08-06 14:00:00	0	54948	353.87			
2019-08-06 14:10:00	0	47173	362.129			
2019-08-06 14:20:00	0	43692	369.374			
2019-08-06 14:30:00	0	50483	377.566			
2019-08-06 14:40:00	0	52700	386.605			
2019-08-06 14:50:00	0	43441	393.735			
2019-08-06 15:00:00	0	40997	400.719			
2019-08-06 15:10:00	0	59449	410.156			
2019-08-06 15:20:00	0	51902	419.161			
2019-08-06 15:30:00	0	62836	429.272			
2019-08-06 15:40:00	0	63583	440.059			
2019-08-06 15:50:00	0	46482	447.836			
2019-08-06 16:00:00	0	54986	456.914			
2019-08-06 16:10:00	0	70049	468.633			
2019-08-06 16:20:00	0	47235	476.592			
2019-08-06 16:30:00	0	71641	487.991			
2019-08-06 16:40:00	0	70802	499.704			
2019-08-06 16:50:00	0	64943	511.08			
2019-08-06 17:00:00	0	43254	518.096			
2019-08-06 17:10:00	0	50187	525.761			
2019-08-06 17:20:00	0	67789	536.933			
2019-08-06 17:30:00	0	57841	546.567			
2019-08-06 17:40:00	0	59633	556.489			
2019-08-06 17:50:00	0	57062	566.247			
2019-08-06 18:00:00	0	52551	574.965			
2019-08-06 18:10:00	0	48800	583.14			
2019-08-06 18:20:00	0	43505	590.47			
2019-08-06 18:30:00	0	38689	596.967			
2019-08-06 18:40:00	0	21291	600.634			
2019-08-06 18:50:00	0	20542	604.25			
2019-08-06 19:00:00	0	21042	607.7			
2019-08-06 19:10:00	0	16272	610.377			
2019-08-06 19:20:00	0	13454	612.677			
2019-08-06 19:30:00	0	7598	613.996			
2019-08-06 19:40:00	0	5933	615.011			
2019-08-06 19:50:00	0	3878	615.663			
2019-08-06 20:00:00	0	3417	616.249			
2019-08-06 20:10:00	0	4529	616.975			
2019-08-06 20:20:00	0	4379	617.73			
2019-08-06 20:30:00	0	2062	618.11			
2019-08-06 20:40:00	0	972	618.289			
2019-08-06 20:50:00	0	128	618.289			
2019-08-06 21:00:00	0		618.289			
2019-08-06 21:10:00	0		618.289			
2019-08-06 21:20:00	0		618.289			
2019-08-06 21:30:00	0		618.289			
2019-08-06 21:40:00	0		618.289			
2019-08-06 21:50:00	0		618.289			
2019-08-06 22:00:00	0		618.289			
2019-08-06 22:10:00	0		618.289			
2019-08-06 22:20:00	0		618.289			
2019-08-06 22:30:00	0		618.289			
2019-08-06 22:40:00	0		618.289			
2019-08-06 22:50:00	0		618.289			
2019-08-06 23:00:00	0		618.289			
2019-08-06 23:10:00	0		618.289			
2019-08-07 13:40:00	0	17568	1.216			
2019-08-07 13:50:00	0	15716	3.889			
2019-08-07 14:00:00	0	22725	7.584			
2019-08-07 14:10:00	0	25024	11.656			
2019-08-07 14:20:00	0	28310	16.184			
2019-08-07 14:30:00	0	27910	20.919			
2019-08-07 14:40:00	0	17599	23.899			
2019-08-07 14:50:00	0	21215	27.449			
2019-08-07 15:00:00	0	9453	29.191			
2019-08-07 15:10:00	0	12883	31.32			
2019-08-07 15:20:00	0	8205	32.663			
2019-08-07 15:30:00	0	7414	33.928			
2019-08-07 15:40:00	0	6941	35.074			
2019-08-07 15:50:00	0	5426	35.973			
2019-08-07 16:00:00	0	5002	36.825			
2019-08-07 16:10:00	0	4287	37.53			
2019-08-07 16:20:00	0	4898	38.355			
2019-08-07 16:30:00	0	4774	39.161			
2019-08-07 16:40:00	0	3012	39.667			
2019-08-07 16:50:00	0	4687	40.436			
2019-08-07 17:00:00	0	4243	41.134			
2019-08-07 17:10:00	0	8599	42.5			
2019-08-07 17:20:00	0	10223	44.203			
2019-08-07 17:30:00	0	5544	45.171			
2019-08-07 17:40:00	0	10938	46.945			
2019-08-07 17:50:00	0	36747	52.457			
2019-08-07 18:00:00	0	48520	60.729			
2019-08-07 18:10:00	0	26532	65.195			
2019-08-07 18:20:00	0	24256	69.317			
2019-08-07 18:30:00	0	28131	73.913			
2019-08-07 18:40:00	0	31001	79.273			
2019-08-07 18:50:00	0	22501	83.009			
2019-08-07 19:00:00	0	20579	86.528			
2019-08-07 19:10:00	0	21007	90.032			
2019-08-07 19:20:00	0	15655	92.727			
2019-08-07 19:30:00	0	9525	94.373			
2019-08-07 19:40:00	0	6741	95.506			
2019-08-07 19:50:00	0	7015	96.653			
2019-08-07 20:00:00	0	6895	97.815			
2019-08-07 20:10:00	0	3628	98.425			
2019-08-07 20:20:00	0	1126	98.668			
2019-08-07 20:30:00	0	284	98.711			
2019-08-07 20:40:00	0	5	98.711			
2019-08-07 20:50:00	0		98.711			
2019-08-07 21:00:00	0		98.711			
2019-08-07 21:10:00	0		98.711			
2019-08-07 21:20:00	0		98.711			
2019-08-07 21:30:00	0		98.711			
2019-08-07 21:40:00	0		98.711			
2019-08-07 21:50:00	0		98.711			
2019-08-07 22:00:00	0		98.711			
2019-08-07 22:10:00	0		98.711			
2019-08-07 22:20:00	0		98.711			
2019-08-07 22:30:00	0		98.711			
2019-08-07 22:40:00	0		98.711			
2019-08-07 22:50:00	0		98.711			
2019-08-07 23:00:00	0		98.711			
2019-08-07 23:10:00	0		98.711			
2019-08-08 13:40:00	0	112747	14.235			
2019-08-08 13:50:00	0	115621	33.805			
2019-08-08 14:00:00	0	95179	49.571			
2019-08-08 14:10:00	0	113727	65.378			
2019-08-08 14:20:00	0	110301	83.643			
2019-08-08 14:30:00	0	41709	91.676			
2019-08-08 14:40:00	0	52072	99.555			
2019-08-08 14:50:00	0	116805	118.969			
2019-08-08 15:00:00	0	82816	133.614			
2019-08-08 15:10:00	0	84492	147.175			
2019-08-08 15:20:00	0	104081	164.579			
2019-08-08 15:30:00	0	100670	181.344			
2019-08-08 15:40:00	0	53330	190.594			
2019-08-08 15:50:00	0	71883	201.805			
2019-08-08 16:00:00	0	93844	217.833			
2019-08-08 16:10:00	0	87965	232.269			
2019-08-08 16:20:00	0	88685	247.217			
2019-08-08 16:30:00	0	90347	261.962			
2019-08-08 16:40:00	0	59015	272.87			
2019-08-08 16:50:00	0	65321	283.433			
2019-08-08 17:00:00	0	72693	295.483			
2019-08-08 17:10:00	0	66811	306.863			
2019-08-08 17:20:00	0	66878	317.859			
2019-08-08 17:30:00	0	45724	326.345			
2019-08-08 17:40:00	0	27769	331.039			
2019-08-08 17:50:00	0	21561	334.661			
2019-08-08 18:00:00	0	29624	339.301			
2019-08-08 18:10:00	0	37882	345.681			
2019-08-08 18:20:00	0	38086	351.902			
2019-08-08 18:30:00	0	37172	358.276			
2019-08-08 18:40:00	0	23216	362.296			
2019-08-08 18:50:00	0	17517	365.285			
2019-08-08 19:00:00	0	12947	367.532			
2019-08-08 19:10:00	0	11427	369.418			
2019-08-08 19:20:00	0	10649	371.197			
2019-08-08 19:30:00	0	10269	372.948			
2019-08-08 19:40:00	0	8348	374.368			
2019-08-08 19:50:00	0	7125	375.56			
2019-08-08 20:00:00	0	5677	376.544			
2019-08-08 20:10:00	0	4474	377.302			
2019-08-08 20:20:00	0	3390	377.855			
2019-08-08 20:30:00	0	1830	378.199			
2019-08-08 20:40:00	0	457	378.282			
2019-08-08 20:50:00	0	60	378.29			
2019-08-08 21:00:00	0		378.29			
2019-08-08 21:10:00	0		378.29			
2019-08-08 21:20:00	0		378.29			
2019-08-08 21:30:00	0		378.29			
2019-08-08 21:40:00	0		378.29			
2019-08-08 21:50:00	0		378.29			
2019-08-08 22:00:00	0		378.29			
2019-08-08 22:10:00	0		378.29			
2019-08-08 22:20:00	0		378.29			
2019-08-08 22:30:00	0		378.29			
2019-08-08 22:40:00	0		378.29			
2019-08-08 22:50:00	0		378.29			
2019-08-08 23:00:00	0		378.29			
2019-08-08 23:10:00	0		378.29			
2019-08-09 14:40:00	0	63057	2.976			
2019-08-09 14:50:00	0	54487	12.266			
2019-08-09 15:00:00	0	44648	19.746			
2019-08-09 15:10:00	0	44023	27.102			
2019-08-09 15:20:00	0	36242	33.12			
2019-08-09 15:30:00	0	31204	38.471			
2019-08-09 15:40:00	0	31756	43.676			
2019-08-09 15:50:00	0	30459	48.762			
2019-08-09 16:00:00	0	32001	54.086			
2019-08-09 16:10:00	0	28000	58.898			
2019-08-09 16:20:00	0	25794	63.212			
2019-08-09 16:30:00	0	24253	67.26			
2019-08-09 16:40:00	0	20685	70.758			
2019-08-09 16:50:00	0	22461	74.505			
2019-08-09 17:00:00	0	17175	77.391			
2019-08-09 17:10:00	0	14727	79.899			
2019-08-09 17:20:00	0	14258	82.281			
2019-08-09 17:30:00	0	12757	84.414			
2019-08-09 17:40:00	0	10920	86.214			
2019-08-09 17:50:00	0	13457	88.389			
2019-08-09 18:00:00	0	12981	90.611			
2019-08-09 18:10:00	0	11537	92.53			
2019-08-09 18:20:00	0	13047	94.741			
2019-08-09 18:30:00	0	9448	96.352			
2019-08-09 18:40:00	0	6792	97.485			
2019-08-09 18:50:00	0	16662	100.04			
2019-08-09 19:00:00	0	11209	102.097			
2019-08-09 19:10:00	0	10433	103.788			
2019-08-09 19:20:00	0	9886	105.488			
2019-08-09 19:30:00	0	5231	106.387			
2019-08-09 19:40:00	0	3514	106.988			
2019-08-09 19:50:00	0	3002	107.512			
2019-08-09 20:00:00	0	3235	108.042			
2019-08-09 20:10:00	0	2630	108.484			
2019-08-09 20:20:00	0	1698	108.774			
2019-08-09 20:30:00	0	1051	108.953			
2019-08-09 20:40:00	0	235	108.989			
2019-08-09 20:50:00	0	2	108.989			
2019-08-09 21:00:00	0		108.989			
2019-08-09 21:10:00	0		108.989			
2019-08-09 21:20:00	0		108.989			
2019-08-09 21:30:00	0		108.989			
2019-08-09 21:40:00	0		108.989			
2019-08-09 21:50:00	0		108.989			
2019-08-09 22:00:00	0		108.989			
2019-08-09 22:10:00	0		108.989			
2019-08-09 22:20:00	0		108.989			
2019-08-09 22:30:00	0		108.989			
2019-08-09 22:40:00	0		108.989			
2019-08-09 22:50:00	0		108.989			
2019-08-09 23:00:00	0		108.989			
2019-08-09 23:10:00	0		108.989			
2019-08-10 15:00:00	0	37150	1.14			
2019-08-10 15:10:00	0	42832	8.14			
2019-08-10 15:20:00	0	41635	14.926			
2019-08-10 15:30:00	0	35489	21.121			
2019-08-10 15:40:00	0	38381	27.375			
2019-08-10 15:50:00	0	52702	36.167			
2019-08-10 16:00:00	0	46781	43.84			
2019-08-10 16:10:00	0	49423	52.093			
2019-08-10 16:20:00	0	52256	60.828			
2019-08-10 16:30:00	0	51932	69.64			
2019-08-10 16:40:00	0	55424	78.942			
2019-08-10 16:50:00	0	49336	86.953			
2019-08-10 17:00:00	0	62719	97.258			
2019-08-10 17:10:00	0	49755	105.902			
2019-08-10 17:20:00	0	73744	118.094			
2019-08-10 17:30:00	0	56202	127.311			
2019-08-10 17:40:00	0	53405	136.333			
2019-08-10 17:50:00	0	44048	143.657			
2019-08-10 18:00:00	0	48960	151.638			
2019-08-10 18:10:00	0	57535	161.177			
2019-08-10 18:20:00	0	36243	167.446			
2019-08-10 18:30:00	0	33621	173.148			
2019-08-10 18:40:00	0	22014	176.901			
2019-08-10 18:50:00	0	19715	180.242			
2019-08-10 19:00:00	0	16666	183.02			
2019-08-10 19:10:00	0	13366	185.367			
2019-08-10 19:20:00	0	13673	187.586			
2019-08-10 19:30:00	0	8369	189.009			
2019-08-10 19:40:00	0	5622	189.995			
2019-08-10 19:50:00	0	5088	190.828			
2019-08-10 20:00:00	0	3580	191.441			
2019-08-10 20:10:00	0	3270	191.981			
2019-08-10 20:20:00	0	2048	192.368			
2019-08-10 20:30:00	0	935	192.54			
2019-08-10 20:40:00	0	63	192.548			
2019-08-10 20:50:00	0		192.548			
2019-08-10 21:00:00	0		192.548			
2019-08-10 21:10:00	0		192.548			
2019-08-10 21:20:00	0		192.548			
2019-08-10 21:30:00	0		192.548			
2019-08-10 21:40:00	0		192.548			
2019-08-10 21:50:00	0		192.548			
2019-08-10 22:00:00	0		192.548			
2019-08-10 22:10:00	0		192.548			
2019-08-10 22:20:00	0		192.548			
2019-08-10 22:30:00	0		192.548			
2019-08-10 22:40:00	0		192.548			
2019-08-10 22:50:00	0		192.548			
2019-08-10 23:00:00	0		192.548			
2019-08-10 23:10:00	0		192.548			
2019-08-11 14:00:00	0	40708				
2019-08-11 14:10:00	0	50761	7.715			
2019-08-11 14:20:00	0	70349	19.274			
2019-08-11 14:30:00	0	71212	31.203			
2019-08-11 14:40:00	0	51155	39.523			
2019-08-11 14:50:00	0	77812	53.367			
2019-08-11 15:00:00	0	49008	61.454			
2019-08-11 15:10:00	0	101133	77.347			
2019-08-11 15:20:00	0	88854	92.324			
2019-08-11 15:30:00	0	60430	102.176			
2019-08-11 15:40:00	0	93701	117.519			
2019-08-11 15:50:00	0	37766	124.281			
2019-08-11 16:00:00	0	34714	130.297			
2019-08-11 16:10:00	0	42569	137.555			
2019-08-11 16:20:00	0	49769	145.693			
2019-08-11 16:30:00	0	81483	158.457			
2019-08-11 16:40:00	0	70695	170.361			
2019-08-11 16:50:00	0	52305	179.176			
2019-08-11 17:00:00	0	75212	191.785			
2019-08-11 17:10:00	0	74195	203.968			
2019-08-11 17:20:00	0	71051	216.043			
2019-08-11 17:30:00	0	64128	226.449			
2019-08-11 17:40:00	0	61875	236.86			
2019-08-11 17:50:00	0	57856	246.538			
2019-08-11 18:00:00	0	51229	255.335			
2019-08-11 18:10:00	0	43190	262.336			
2019-08-11 18:20:00	0	29977	267.856			
2019-08-11 18:30:00	0	16432	270.628			
2019-08-11 18:40:00	0	12558	272.768			
2019-08-11 18:50:00	0	10606	274.603			
2019-08-11 19:00:00	0	7907	275.93			
2019-08-11 19:10:00	0	8330	277.255			
2019-08-11 19:20:00	0	14938	279.76			
2019-08-11 19:30:00	0	10892	281.626			
2019-08-11 19:40:00	0	6059	282.644			
2019-08-11 19:50:00	0	5539	283.558			
2019-08-11 20:00:00	0	4564	284.334			
2019-08-11 20:10:00	0	3250	284.874			
2019-08-11 20:20:00	0	2351	285.3			
2019-08-11 20:30:00	0	1318	285.532			
2019-08-11 20:40:00	0	269	285.59			
2019-08-11 20:50:00	0	4	285.598			
2019-08-11 21:00:00	0		285.598			
2019-08-11 21:10:00	0		285.598			
2019-08-11 21:20:00	0		285.598			
2019-08-11 21:30:00	0		285.598			
2019-08-11 21:40:00	0		285.598			
2019-08-11 21:50:00	0		285.598			
2019-08-11 22:00:00	0		285.598			
2019-08-11 22:10:00	0		285.598			
2019-08-11 22:20:00	0		285.598			
2019-08-11 22:30:00	0		285.598			
2019-08-11 22:40:00	0		285.598			
2019-08-11 22:50:00	0		285.598			
2019-08-11 23:00:00	0		285.598			
2019-08-11 23:10:00	0		285.598			
2019-08-13 06:30:00	0	1				
2019-08-13 06:40:00	0	368	0.024			
2019-08-13 06:50:00	0	1738	0.302			
2019-08-13 07:00:00	0	3365	0.881			
2019-08-13 07:10:00	0	5387	1.741			
2019-08-13 07:20:00	0	7740	3.012			
2019-08-13 07:30:00	0	10459	4.715			
2019-08-13 07:40:00	0	13558	6.891			
2019-08-13 07:50:00	0	17020	9.75			
2019-08-13 08:00:00	0	20735	13.109			
2019-08-13 08:10:00	0	24963	17.242			
2019-08-13 08:20:00	0	29316	22.116			
2019-08-13 08:30:00	0	33873	27.671			
2019-08-13 08:40:00	0	38399	33.981			
2019-08-13 08:50:00	0	42823	41.06			
2019-08-13 09:00:00	0	47052	48.855			
2019-08-13 09:10:00	0	51569	57.398			
2019-08-13 09:20:00	0	55817	66.804			
2019-08-13 09:30:00	0	60157	76.716			
2019-08-13 09:40:00	0	62987	87.109			
2019-08-13 09:50:00	0	67968	98.262			
2019-08-13 10:00:00	0	72057	110.433			
2019-08-13 10:10:00	0	66026	121.337			
2019-08-13 10:20:00	0	77710	134.11			
2019-08-13 10:30:00	0	81589	147.924			
2019-08-13 10:40:00	0	82323	161.41			
2019-08-13 10:50:00	0	83050	175.348			
2019-08-13 11:00:00	0	83986	189.113			
2019-08-13 11:10:00	0	90095	204.418			
2019-08-13 11:20:00	0	95576	219.961			
2019-08-13 11:30:00	0	96051	235.877			
2019-08-13 11:40:00	0	99900	252.712			
2019-08-13 11:50:00	0	103311	269.712			
2019-08-13 12:00:00	0	104232	287.512			
2019-08-13 12:10:00	0	99413	303.637			
2019-08-13 12:20:00	0	101776	320.652			
2019-08-13 12:30:00	0	106741	338.743			
2019-08-13 12:40:00	0	100769	355.329			
2019-08-13 12:50:00	0	85096	369.945			
2019-08-13 13:00:00	0	81677	383.34			
2019-08-13 13:10:00	0	73683	395.715			
2019-08-13 13:20:00	0	70510	407.364			
2019-08-13 13:30:00	0	76287	419.786			
2019-08-13 13:40:00	0	82727	433.838			
2019-08-13 13:50:00	0	84149	447.839			
2019-08-13 14:00:00	0	86255	462.181			
2019-08-13 14:10:00	0	81807	475.757			
2019-08-13 14:20:00	0	75666	488.689			
2019-08-13 14:30:00	0	70562	500.38			
2019-08-13 14:40:00	0	69302	511.89			
2019-08-13 14:50:00	0	66074	522.765			
2019-08-13 15:00:00	0	79387	535.778			
2019-08-13 15:10:00	0	81985	549.693			
2019-08-13 15:20:00	0	78370	562.751			
2019-08-13 15:30:00	0	68596	574.473			
2019-08-13 15:40:00	0	75667	586.746			
2019-08-13 15:50:00	0	101306	603.494			
2019-08-13 16:00:00	0	96197	619.571			
2019-08-13 16:10:00	0	97357	635.347			
2019-08-13 16:20:00	0	96717	651.629			
2019-08-13 16:30:00	0	93661	667.407			
2019-08-13 16:40:00	0	70576	679.258			
2019-08-13 16:50:00	0	76405	692.058			
2019-08-13 17:00:00	0	72378	704.15			
2019-08-13 17:10:00	0	47592	711.986			
2019-08-13 17:20:00	0	60753	722.285			
2019-08-13 17:30:00	0	57079	731.589			
2019-08-13 17:40:00	0	51959	740.454			
2019-08-13 17:50:00	0	70351	752.012			
2019-08-13 18:00:00	0	59792	762.113			
2019-08-13 18:10:00	0	40860	769.464			
2019-08-13 18:20:00	0	26944	773.973			
2019-08-13 18:30:00	0	39186	780.418			
2019-08-13 18:40:00	0	27055	784.951			
2019-08-13 18:50:00	0	26157	789.286			
2019-08-13 19:00:00	0	42060	796.148			
2019-08-13 19:10:00	0	41404	803.184			
2019-08-13 19:20:00	0	31975	808.555			
2019-08-13 19:30:00	0	22696	812.426			
2019-08-13 19:40:00	0	15078	815.05			
2019-08-13 19:50:00	0	10720	816.86			
2019-08-13 20:00:00	0	7076	818.083			
2019-08-13 20:10:00	0	4474	818.837			
2019-08-13 20:20:00	0	2377	819.253			
2019-08-13 20:30:00	0	1006	819.447			
2019-08-13 20:40:00	0	232	819.522			
2019-08-13 20:50:00	0	4	819.522			
2019-08-13 21:00:00	0		819.522			
2019-08-13 21:10:00	0		819.522			
2019-08-13 21:20:00	0		819.522			
2019-08-13 21:30:00	0		819.522			
2019-08-13 21:40:00	0		819.522			
2019-08-13 21:50:00	0		819.522			
2019-08-13 22:00:00	0		819.522			
2019-08-13 22:10:00	0		819.522			
2019-08-13 22:20:00	0		819.522			
2019-08-13 22:30:00	0		819.522			
2019-08-13 22:40:00	0		819.522			
2019-08-13 22:50:00	0		819.522			
2019-08-13 23:00:00	0		819.522			
2019-08-13 23:10:00	0		819.522			
2019-08-14 15:50:00	0	95650	3.849			
2019-08-14 16:00:00	0	94258	19.535			
2019-08-14 16:10:00	0	91575	34.985			
2019-08-14 16:20:00	0	88537	49.688			
2019-08-14 16:30:00	0	86150	63.84			
2019-08-14 16:40:00	0	82685	77.855			
2019-08-14 16:50:00	0	80122	91.243			
2019-08-14 17:00:00	0	77682	104			
2019-08-14 17:10:00	0	73845	116.465			
2019-08-14 17:20:00	0	70195	128.168			
2019-08-14 17:30:00	0	66935	139.554			
2019-08-14 17:40:00	0	61718	149.899			
2019-08-14 17:50:00	0	58951	159.908			
2019-08-14 18:00:00	0	55013	168.871			
2019-08-14 18:10:00	0	52786	177.694			
2019-08-14 18:20:00	0	49301	185.863			
2019-08-14 18:30:00	0	47010	193.73			
2019-08-14 18:40:00	0	29758	198.945			
2019-08-14 18:50:00	0	23199	202.7			
2019-08-14 19:00:00	0	35803	208.797			
2019-08-14 19:10:00	0	34331	214.515			
2019-08-14 19:20:00	0	27541	219.153			
2019-08-14 19:30:00	0	18772	222.43			
2019-08-14 19:40:00	0	13976	224.749			
2019-08-14 19:50:00	0	10197	226.512			
2019-08-14 20:00:00	0	7218	227.753			
2019-08-14 20:10:00	0	4776	228.598			
